2020-04-26 12:04:815 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-26 15:04:311 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-26 15:04:361 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (173039187c8ec8379b38ee0be220589e)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-26 15:04:418 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-26 15:04:236 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-26 15:04:610 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (0eadc6342ef40662e5793d8dc6c08ef8)] -> id: username-input]
2020-04-26 15:04:910 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (0eadc6342ef40662e5793d8dc6c08ef8)] -> id: password-input]
2020-04-26 15:04:862 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (0eadc6342ef40662e5793d8dc6c08ef8)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-26 15:04:929 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (0eadc6342ef40662e5793d8dc6c08ef8)] -> xpath: //span[@id='password.errors']]
2020-04-26 15:04:873 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-26 15:04:54 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-26 18:04:880 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-26 18:04:344 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-26 18:04:434 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (7f00dc0636abb7e09cdbde97a88a7a92)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-26 18:04:795 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-26 18:04:638 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-26 18:04:945 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (1102fa0375570824c7b6fb9d993fa604)] -> id: username-input]
2020-04-26 18:04:160 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (1102fa0375570824c7b6fb9d993fa604)] -> id: password-input]
2020-04-26 18:04:341 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (1102fa0375570824c7b6fb9d993fa604)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-26 18:04:398 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (1102fa0375570824c7b6fb9d993fa604)] -> xpath: //span[@id='password.errors']]
2020-04-26 19:04:90 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-27 12:04:251 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-27 12:04:911 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-27 12:04:975 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (865b0baa7ab3e8bd42a3c687b0ffc3c9)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-27 12:04:99 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-27 12:04:872 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-27 12:04:631 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (0b99a294242129a2de41b4371c6779ac)] -> id: username-input]
2020-04-27 12:04:49 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (0b99a294242129a2de41b4371c6779ac)] -> id: password-input]
2020-04-27 12:04:812 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (0b99a294242129a2de41b4371c6779ac)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-27 12:04:868 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (0b99a294242129a2de41b4371c6779ac)] -> xpath: //span[@id='password.errors']]
2020-04-27 12:04:179 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-27 12:04:376 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-27 12:04:444 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (d5e4abae05e6186f0aad748bdd95bd0d)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-27 12:04:796 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-27 12:04:559 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-27 12:04:995 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (39834303a9fbdd83e538b03efde5dd44)] -> id: username-input]
2020-04-27 12:04:315 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (39834303a9fbdd83e538b03efde5dd44)] -> id: password-input]
2020-04-27 12:04:768 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (39834303a9fbdd83e538b03efde5dd44)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-27 12:04:832 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (39834303a9fbdd83e538b03efde5dd44)] -> xpath: //span[@id='password.errors']]
2020-04-29 12:04:766 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 12:04:141 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-29 12:04:246 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (174549e4b1fd94b64addd395d89db052)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-29 12:04:215 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 12:04:468 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-29 12:04:783 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (71cf97d50642c1f65782991ca6e98198)] -> id: username-input]
2020-04-29 12:04:993 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (71cf97d50642c1f65782991ca6e98198)] -> id: password-input]
2020-04-29 12:04:424 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (71cf97d50642c1f65782991ca6e98198)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-29 12:04:465 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (71cf97d50642c1f65782991ca6e98198)] -> xpath: //span[@id='password.errors']]
2020-04-29 17:04:958 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:374 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-29 17:04:451 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (cb8eb70f1dc55c1400e7637023cc7eef)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-29 17:04:369 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:960 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-29 17:04:238 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (66dd46ae9c54cfead99f5423f3aabf34)] -> id: username-input]
2020-04-29 17:04:419 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (66dd46ae9c54cfead99f5423f3aabf34)] -> id: password-input]
2020-04-29 17:04:555 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (66dd46ae9c54cfead99f5423f3aabf34)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-29 17:04:595 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (66dd46ae9c54cfead99f5423f3aabf34)] -> xpath: //span[@id='password.errors']]
2020-04-29 17:04:725 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:120 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-29 17:04:208 INFO  LoginPage :35 - get welcome Text[[ChromeDriver: chrome on WINDOWS (c2afa364825bcfeafe4eb7d1260327dc)] -> xpath: //li[@class='navbar-text myprofile_salutation']]
2020-04-29 17:04:376 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:122 INFO  HomePage :26 - click on log in register link Proxy element for: DefaultElementLocator 'By.xpath: //span[@class='icon-fallback']'
2020-04-29 17:04:77 INFO  LoginPage :41 - enter email[[ChromeDriver: chrome on WINDOWS (69a6cf0d1cae5ce7fafd2f924b523fcd)] -> id: username-input]
2020-04-29 17:04:575 INFO  LoginPage :46 - enter password[[ChromeDriver: chrome on WINDOWS (69a6cf0d1cae5ce7fafd2f924b523fcd)] -> id: password-input]
2020-04-29 17:04:142 INFO  LoginPage :51 -  Clicking on Login Button[[ChromeDriver: chrome on WINDOWS (69a6cf0d1cae5ce7fafd2f924b523fcd)] -> xpath: //input[@id='submitBtnSignIn']]
2020-04-29 17:04:224 INFO  LoginPage :55 - Get Error message text [[ChromeDriver: chrome on WINDOWS (69a6cf0d1cae5ce7fafd2f924b523fcd)] -> xpath: //span[@id='password.errors']]
